dise_name	orpha_id
X-linked intellectual disability with marfanoid habitus	ORPHA:776
Blepharophimosis-intellectual disability syndrome, MKB type	ORPHA:293707
FG syndrome type 1	ORPHA:93932
Werner syndrome	ORPHA:902
Submucosal cleft palate	ORPHA:155878
Cleft hard palate	ORPHA:101023
Cleft velum	ORPHA:99772
Bifid uvula	ORPHA:99771
Duane retraction syndrome	ORPHA:233
Multicentric carpo-tarsal osteolysis with or without nephropathy	ORPHA:2774
Congenital ptosis	ORPHA:91411
Infantile convulsions and choreoathetosis	ORPHA:31709
Paroxysmal non-kinesigenic dyskinesia	ORPHA:98810
Paroxysmal kinesigenic dyskinesia	ORPHA:98809
Léri-Weill dyschondrosteosis	ORPHA:240
Autosomal recessive spondylocostal dysostosis	ORPHA:2311
Gitelman syndrome	ORPHA:358
Infantile Bartter syndrome with sensorineural deafness	ORPHA:89938
Classic Bartter syndrome	ORPHA:93605
45,X/46,XY mixed gonadal dysgenesis	ORPHA:1772
Fraser syndrome	ORPHA:2052
C syndrome	ORPHA:1308
Nasopharyngeal carcinoma	ORPHA:150
Currarino triad	ORPHA:1552
JMP syndrome	ORPHA:324999
CANDLE syndrome	ORPHA:325004
Leydig cell hypoplasia due to partial LH resistance	ORPHA:96266
Leydig cell hypoplasia due to complete LH resistance	ORPHA:96265
Ablepharon macrostomia syndrome	ORPHA:920
Barber-Say syndrome	ORPHA:1231
3C syndrome	ORPHA:7
Autosomal dominant spastic paraplegia type 8	ORPHA:100989
Acheiropodia	ORPHA:931
Laurin-Sandrow syndrome	ORPHA:2378
Triple A syndrome	ORPHA:869
Abruzzo-Erickson syndrome	ORPHA:921
X-linked cleft palate and ankyloglossia	ORPHA:324601
Oxoglutaricaciduria	ORPHA:31
Acrodermatitis enteropathica	ORPHA:37
PDE4D haploinsufficiency syndrome	ORPHA:439822
Acroosteolysis dominant type	ORPHA:955
Alagille syndrome due to a NOTCH2 point mutation	ORPHA:261629
Familial visceral myopathy	ORPHA:2604
Megacystis-microcolon-intestinal hypoperistalsis syndrome	ORPHA:2241
Myopathic intestinal pseudoobstruction	ORPHA:104077
Carnitine palmitoyl transferase 1A deficiency	ORPHA:156
Mitochondrial myopathy and sideroblastic anemia	ORPHA:2598
Mosaic variegated aneuploidy syndrome	ORPHA:1052
Metaphyseal anadysplasia	ORPHA:1040
Metaphyseal chondrodysplasia, Spahr type	ORPHA:2501
Spondyloepimetaphyseal dysplasia, Missouri type	ORPHA:93356
Microphthalmia with limb anomalies	ORPHA:1106
Fetal akinesia deformation sequence	ORPHA:994
Aicardi-Goutières syndrome	ORPHA:51
Retinal vasculopathy and cerebral leukoencephalopathy	ORPHA:247691
Familial Chilblain lupus	ORPHA:481662
Singleton-Merten dysplasia	ORPHA:85191
Erythromelalgia	ORPHA:1956
Sodium channelopathy-related small fiber neuropathy	ORPHA:306577
Paroxysmal extreme pain disorder	ORPHA:46348
Primary erythermalgia	ORPHA:90026
Channelopathy-associated congenital insensitivity to pain	ORPHA:88642
Pseudohypoaldosteronism type 2C	ORPHA:88940
Acromesomelic dysplasia, Maroteaux type	ORPHA:40
Tall stature-scoliosis-macrodactyly of the great toes syndrome	ORPHA:329191
Brachyolmia-amelogenesis imperfecta syndrome	ORPHA:2899
Adams-Oliver syndrome	ORPHA:974
Aplasia cutis congenita	ORPHA:1114
Acro-renal-ocular syndrome	ORPHA:959
IVIC syndrome	ORPHA:2307
Okihiro syndrome due to 20q13 microdeletion	ORPHA:261638
Okihiro syndrome due to a point mutation	ORPHA:261647
Acromesomelic dysplasia, Hunter-Thompson type	ORPHA:968
Acromesomelic dysplasia, Grebe type	ORPHA:2098
Fibular aplasia-complex brachydactyly syndrome	ORPHA:2639
Multiple synostoses syndrome	ORPHA:3237
Proximal symphalangism	ORPHA:3250
Angel-shaped phalango-epiphyseal dysplasia	ORPHA:63442
Brachydactyly type A1	ORPHA:93388
Brachydactyly type C	ORPHA:93384
Brachydactyly type A2	ORPHA:93396
Alström syndrome	ORPHA:64
X-linked cerebral adrenoleukodystrophy	ORPHA:139396
Adrenomyeloneuropathy	ORPHA:139399
CADDS	ORPHA:369942
Encephalopathy due to prosaposin deficiency	ORPHA:139406
Infantile Krabbe disease	ORPHA:206436
Metachromatic leukodystrophy, adult form	ORPHA:309271
Atypical Gaucher disease due to saposin C deficiency	ORPHA:309252
Metachromatic leukodystrophy, late infantile form	ORPHA:309256
Metachromatic leukodystrophy, juvenile form	ORPHA:309263
Marie Unna hereditary hypotrichosis	ORPHA:444
Atrichia with papular lesions	ORPHA:86819
Allan-Herndon-Dudley syndrome	ORPHA:59
Borjeson-Forssman-Lehmann syndrome	ORPHA:127
Atelosteogenesis type I	ORPHA:1190
Autosomal dominant Larsen syndrome	ORPHA:503
Atelosteogenesis type III	ORPHA:56305
Bartsocas-Papas syndrome	ORPHA:1234
Congenital intrauterine infection-like syndrome	ORPHA:1229
Behr syndrome	ORPHA:1239
Autosomal dominant optic atrophy plus syndrome	ORPHA:1215
Autosomal dominant optic atrophy, classic form	ORPHA:98673
Combined oxidative phosphorylation defect type 7	ORPHA:254930
Autosomal recessive spastic paraplegia type 55	ORPHA:320375
Congenital contractural arachnodactyly	ORPHA:115
Glycogen storage disease due to muscle and heart glycogen synthase deficiency	ORPHA:137625
Capillary malformation-arteriovenous malformation syndrome	ORPHA:137667
Parkes Weber syndrome	ORPHA:90307
Overgrowth-macrocephaly-facial dysmorphism syndrome	ORPHA:137634
Branchio-oculo-facial syndrome	ORPHA:1297
Brachydactyly-arterial hypertension syndrome	ORPHA:1276
Brachydactyly-elbow wrist dysplasia syndrome	ORPHA:1275
Familial clubfoot due to PITX1 point mutation	ORPHA:293150
Familial clubfoot due to 5q31 microdeletion	ORPHA:293144
Dermato-cardio-skeletal syndrome, Borrone type	ORPHA:1266
Frank-Ter Haar syndrome	ORPHA:137834
Bowen-Conradi syndrome	ORPHA:1270
Legius syndrome	ORPHA:137605
Ataxia-oculomotor apraxia type 1	ORPHA:1168
X-linked intellectual disability-cerebellar hypoplasia syndrome	ORPHA:137831
Autosomal recessive cerebelloparenchymal disorder type 3	ORPHA:1170
X-linked progressive cerebellar ataxia	ORPHA:1175
X-linked Charcot-Marie-Tooth disease type 1	ORPHA:101075
Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1	ORPHA:137681
Infantile-onset X-linked spinal muscular atrophy	ORPHA:1145
Lethal congenital contracture syndrome type 2	ORPHA:137776
Progressive pseudorheumatoid arthropathy of childhood	ORPHA:1159
Baller-Gerold syndrome	ORPHA:1225
Auriculocondylar syndrome	ORPHA:137888
Male infertility due to large-headed multiflagellar polyploid spermatozoa	ORPHA:137893
Infantile onset spinocerebellar ataxia	ORPHA:1186
Perrault syndrome	ORPHA:2855
Mitochondrial DNA depletion syndrome, hepatocerebrorenal form	ORPHA:363534
Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome	ORPHA:70595
Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	ORPHA:137898
X-linked non-syndromic sensorineural deafness type DFN	ORPHA:90625
X-linked Charcot-Marie-Tooth disease type 5	ORPHA:99014
Hypotonia with lactic acidemia and hyperammonemia	ORPHA:137908
Choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	ORPHA:1200
Tessier number 4 facial cleft	ORPHA:141258
Hypertelorism, Teebi type	ORPHA:1519
Autosomal dominant Opitz G/BBB syndrome	ORPHA:306588
CODAS syndrome	ORPHA:1458
Familial dyskinesia and facial myokymia	ORPHA:324588
Greenberg dysplasia	ORPHA:1426
Regressive spondylometaphyseal dysplasia	ORPHA:448267
Corneal dystrophy-perceptive deafness syndrome	ORPHA:1490
Congenital hereditary endothelial dystrophy type II	ORPHA:293603
Trichothiodystrophy	ORPHA:33364
Uncombable hair syndrome	ORPHA:1410
Tarsal-carpal coalition syndrome	ORPHA:1412
Stapes ankylosis with broad thumbs and toes	ORPHA:140917
Brachydactyly type B2	ORPHA:140908
Familial calcium pyrophosphate deposition	ORPHA:1416
Cerebrofaciothoracic dysplasia	ORPHA:1394
External auditory canal aplasia/hypoplasia	ORPHA:141074
Metaphyseal chondrodysplasia, Schmid type	ORPHA:174
Desbuquois syndrome	ORPHA:1425
XYLT1-CDG	ORPHA:370930
Spondyloepimetaphyseal dysplasia, matrilin-3 type	ORPHA:156728
Multiple epiphyseal dysplasia type 5	ORPHA:93311
Hereditary hyperferritinemia with congenital cataracts	ORPHA:163
Neuroferritinopathy	ORPHA:157846
Genetic hyperferritinemia without iron overload	ORPHA:254704
L-ferritin deficiency	ORPHA:440731
Cerebrocostomandibular syndrome	ORPHA:1393
Crisponi syndrome	ORPHA:1545
Hyperplastic polyposis syndrome	ORPHA:157798
Mesoaxial synostotic syndactyly with phalangeal reduction	ORPHA:157801
Tibial aplasia-ectrodactyly syndrome	ORPHA:3329
Catel-Manzke syndrome	ORPHA:1388
Cataract-intellectual disability-hypogonadism syndrome	ORPHA:1387
Micro syndrome	ORPHA:2510
Autosomal recessive spastic paraplegia type 69	ORPHA:401830
Non-progressive cerebellar ataxia with intellectual disability	ORPHA:314647
Hereditary mixed polyposis syndrome	ORPHA:157794
Situs ambiguus	ORPHA:157769
Biliary atresia with splenic malformation syndrome	ORPHA:244283
Isolated congenitally uncorrected transposition of the great arteries	ORPHA:216718
Late infantile CACH syndrome	ORPHA:157716
Juvenile or adult CACH syndrome	ORPHA:157719
Congenital or early infantile CACH syndrome	ORPHA:157713
Ovarioleukodystrophy	ORPHA:99853
Cree leukoencephalopathy	ORPHA:99854
Hereditary hypophosphatemic rickets with hypercalciuria	ORPHA:157215
Cataract-microcornea syndrome	ORPHA:1377
Early-onset anterior polar cataract	ORPHA:98988
Early-onset posterior subcapsular cataract	ORPHA:441447
Cerulean cataract	ORPHA:98989
Pulverulent cataract	ORPHA:98984
Early-onset sutural cataract	ORPHA:98985
Coralliform cataract	ORPHA:98990
Persistent Müllerian duct syndrome	ORPHA:2856
Dysequilibrium syndrome	ORPHA:1766
Temtamy syndrome	ORPHA:1777
Hypomyelination with atrophy of basal ganglia and cerebellum	ORPHA:139441
Primary dystonia, DYT4 type	ORPHA:98805
Transcobalamin deficiency	ORPHA:859
Hypotrichosis with juvenile macular degeneration	ORPHA:1573
EEM syndrome	ORPHA:1897
Alpers-Huttenlocher syndrome	ORPHA:726
Autosomal recessive progressive external ophthalmoplegia	ORPHA:254886
Spinocerebellar ataxia with epilepsy	ORPHA:254881
Progressive myoclonic epilepsy type 5	ORPHA:402082
Recessive mitochondrial ataxia syndrome	ORPHA:94125
SERKAL syndrome	ORPHA:139466
Müllerian aplasia and hyperandrogenism	ORPHA:247768
Autosomal recessive ataxia due to ubiquinone deficiency	ORPHA:139485
Hemochromatosis type 4	ORPHA:139491
Neuropathy with hearing impairment	ORPHA:139512
Distal hereditary motor neuropathy type 2	ORPHA:139525
Autosomal dominant Charcot-Marie-Tooth disease type 2F	ORPHA:99940
Autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome	ORPHA:476093
Autosomal dominant Charcot-Marie-Tooth disease type 2L	ORPHA:99945
Autosomal dominant spastic paraplegia type 31	ORPHA:101011
Autosomal dominant Charcot-Marie-Tooth disease type 2D	ORPHA:99938
Mandibuloacral dysplasia with type B lipodystrophy	ORPHA:90154
Distal hereditary motor neuropathy, Jerash type	ORPHA:139552
Wolcott-Rallison syndrome	ORPHA:1667
Hereditary sensory and autonomic neuropathy with spastic paraplegia	ORPHA:139578
Presynaptic congenital myasthenic syndromes	ORPHA:98914
Syndactyly-telecanthus-anogenital and renal malformations syndrome	ORPHA:140952
Glanzmann thrombasthenia	ORPHA:849
Short stature due to primary acid-labile subunit deficiency	ORPHA:140941
Curry-Jones syndrome	ORPHA:1553
Bilateral microtia-deafness-cleft palate syndrome	ORPHA:140963
Microtia	ORPHA:83463
Knobloch syndrome	ORPHA:1571
X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome	ORPHA:1568
Fried syndrome	ORPHA:85335
Primary intraosseous venous malformation	ORPHA:140436
Vici syndrome	ORPHA:1493
Coxopodopatellar syndrome	ORPHA:1509
Familial clubfoot due to 17q23.1q23.2 microduplication	ORPHA:238578
Brachydactyly type B	ORPHA:93383
Craniodiaphyseal dysplasia	ORPHA:1513
Sclerosteosis	ORPHA:3152
Autosomal dominant slowed nerve conduction velocity	ORPHA:140481
Short rib-polydactyly syndrome, Beemer-Langer type	ORPHA:93268
Cranio-osteoarthropathy	ORPHA:1525
Pachydermoperiostosis	ORPHA:2796
Isolated congenital digital clubbing	ORPHA:217059
Jalili syndrome	ORPHA:1873
Idiopathic CD4 lymphocytopenia	ORPHA:228000
Schimke immuno-osseous dysplasia	ORPHA:1830
Ghosal hematodiaphyseal dysplasia	ORPHA:1802
Isolated hemihyperplasia	ORPHA:2128
Beckwith-Wiedemann syndrome due to imprinting defect of 11p15	ORPHA:231117
Hennekam syndrome	ORPHA:2136
Cerebrofacioarticular syndrome	ORPHA:314679
Donnai-Barrow syndrome	ORPHA:2143
Lissencephaly type 1 due to doublecortin gene mutation	ORPHA:2148
Subcortical band heterotopia	ORPHA:99796
Hip dysplasia, Beukes type	ORPHA:2114
Sea-blue histiocytosis	ORPHA:158029
Lipoprotein glomerulopathy	ORPHA:329481
GAPO syndrome	ORPHA:2067
Galloway-Mowat syndrome	ORPHA:2065
CAMOS syndrome	ORPHA:83472
Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	ORPHA:2072
Gaucher disease type 3	ORPHA:77261
Gaucher disease type 2	ORPHA:77260
Fetal Gaucher disease	ORPHA:85212
ANE syndrome	ORPHA:157954
Oculoauricular syndrome, Schorderet type	ORPHA:157962
PYCR1-related De Barsy syndrome	ORPHA:293633
Combined immunodeficiency with skin granulomas	ORPHA:157949
Combined immunodeficiency due to partial RAG1 deficiency	ORPHA:231154
Severe combined immunodeficiency due to complete RAG1/2 deficiency	ORPHA:331206
Ehlers-Danlos syndrome, spondylocheirodysplastic type	ORPHA:157965
Cardiospondylocarpofacial syndrome	ORPHA:3238
Cole-Carpenter syndrome	ORPHA:2050
Fryns syndrome	ORPHA:2059
Multiple congenital anomalies-hypotonia-seizures syndrome	ORPHA:280633
Gingival fibromatosis-hypertrichosis syndrome	ORPHA:2026
Juvenile hyaline fibromatosis	ORPHA:2028
Infantile systemic hyalinosis	ORPHA:2176
Classic mast cell leukemia	ORPHA:158796
Aleukemic mast cell leukemia	ORPHA:158799
Plaque-form urticaria pigmentosa	ORPHA:158769
Typical urticaria pigmentosa	ORPHA:158766
Nodular urticaria pigmentosa	ORPHA:158772
Bullous diffuse cutaneous mastocytosis	ORPHA:280785
Pseudoxanthomatous diffuse cutaneous mastocytosis	ORPHA:280794
Telangiectasia macularis eruptiva perstans	ORPHA:90389
Cutaneous mastocytoma	ORPHA:79455
Acute myeloblastic leukemia with maturation	ORPHA:98834
Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	ORPHA:98829
Acute myeloid leukemia with t(8;21)(q22;q22) translocation	ORPHA:102724
Floating-Harbor syndrome	ORPHA:2044
Scalp-ear-nipple syndrome	ORPHA:2036
Lethal acantholytic epidermolysis bullosa	ORPHA:158687
Erythrokeratodermia-cardiomyopathy syndrome	ORPHA:476096
Woolly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome	ORPHA:65282
Naxos disease	ORPHA:34217
Epidermolysis bullosa simplex with pyloric atresia	ORPHA:158684
Epidermolysis bullosa simplex with muscular dystrophy	ORPHA:257
Epidermolysis bullosa simplex, Ogna type	ORPHA:79401
Localized junctional epidermolysis bullosa, non-Herlitz type	ORPHA:251393
Junctional epidermolysis bullosa-pyloric atresia syndrome	ORPHA:79403
Generalized junctional epidermolysis bullosa, non-Herlitz type	ORPHA:79402
Epidermolysis bullosa simplex with circinate migratory erythema	ORPHA:158681
Epidermolysis bullosa simplex, Dowling-Meara type	ORPHA:79396
Epidermolysis bullosa simplex with mottled pigmentation	ORPHA:79397
Generalized epidermolysis bullosa simplex, non-Dowling-Meara type	ORPHA:79399
Localized epidermolysis bullosa simplex	ORPHA:79400
Dystrophic epidermolysis bullosa, nails only	ORPHA:158676
Acral dystrophic epidermolysis bullosa	ORPHA:158673
Generalized dominant dystrophic epidermolysis bullosa	ORPHA:231568
Dystrophic epidermolysis bullosa pruriginosa	ORPHA:89843
Recessive dystrophic epidermolysis bullosa-generalized other	ORPHA:89842
Centripetalis recessive dystrophic epidermolysis bullosa	ORPHA:89841
Epidermolysis bullosa simplex superficialis	ORPHA:89839
Recessive dystrophic epidermolysis bullosa inversa	ORPHA:79409
Severe generalized recessive dystrophic epidermolysis bullosa	ORPHA:79408
Transient bullous dermolysis of the newborn	ORPHA:79411
Pretibial dystrophic epidermolysis bullosa	ORPHA:79410
Epidermolysis bullosa simplex due to plakophilin deficiency	ORPHA:158668
FTH1-related iron overload	ORPHA:247790
MUTYH-related attenuated familial adenomatous polyposis	ORPHA:247798
Juvenile cataract-microcornea-renal glucosuria syndrome	ORPHA:247794
Aplasia of lacrimal and salivary glands	ORPHA:86815
APC-related attenuated familial adenomatous polyposis	ORPHA:247806
Familial adenomatous polyposis due to 5q22.2 microdeletion	ORPHA:261584
Cenani-Lenz syndrome	ORPHA:3258
Gastric adenocarcinoma and proximal polyposis of the stomach	ORPHA:314022
Desmoid tumor	ORPHA:873
Gardner syndrome	ORPHA:79665
Turcot syndrome with polyposis	ORPHA:99818
Ichthyosis follicularis-alopecia-photophobia syndrome	ORPHA:2273
BRESEK syndrome	ORPHA:85284
Atrophoderma vermiculata	ORPHA:79100
Odontohypophosphatasia	ORPHA:247685
Perinatal lethal hypophosphatasia	ORPHA:247623
Prenatal benign hypophosphatasia	ORPHA:247638
Infantile hypophosphatasia	ORPHA:247651
Childhood-onset hypophosphatasia	ORPHA:247667
Adult hypophosphatasia	ORPHA:247676
Citrullinemia type II	ORPHA:247585
Neonatal intrahepatic cholestasis due to citrin deficiency	ORPHA:247598
KBG syndrome	ORPHA:2332
Juvenile primary lateral sclerosis	ORPHA:247604
Infantile-onset ascending hereditary spastic paralysis	ORPHA:293168
Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	ORPHA:280384
Autosomal recessive spastic paraplegia type 18	ORPHA:209951
Kabuki syndrome	ORPHA:2322
Autosomal dominant secondary polycythemia	ORPHA:247511
Multiple paragangliomas associated with polycythemia	ORPHA:324299
Acute neonatal citrullinemia type I	ORPHA:247546
Adult-onset citrullinemia type I	ORPHA:247573
LOC syndrome	ORPHA:2407
Junctional epidermolysis bullosa, Herlitz type	ORPHA:79404
AFib amyloidosis	ORPHA:93562
Leukonychia totalis	ORPHA:2387
Occult macular dystrophy	ORPHA:247834
NLRP12-associated hereditary periodic fever syndrome	ORPHA:247868
Dominant hypophosphatemia with nephrolithiasis or osteoporosis	ORPHA:244305
Primary Fanconi syndrome	ORPHA:3337
Autosomal recessive infantile hypercalcemia	ORPHA:300547
Split hand-split foot-deafness syndrome	ORPHA:71271
RFT1-CDG	ORPHA:244310
Atypical hemolytic-uremic syndrome with MCP/CD46 anomaly	ORPHA:93576
Primary failure of tooth eruption	ORPHA:412206
Eiken syndrome	ORPHA:79106
Metaphyseal chondrodysplasia, Jansen type	ORPHA:33067
Blomstrand lethal chondrodysplasia	ORPHA:50945
Hand-foot-genital syndrome	ORPHA:2438
Guttmacher syndrome	ORPHA:2957
Dimethylglycine dehydrogenase deficiency	ORPHA:243343
Acute fatty liver of pregnancy	ORPHA:243367
Mitochondrial trifunctional protein deficiency	ORPHA:746
Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	ORPHA:5
Hyperphosphatasia-intellectual disability syndrome	ORPHA:247262
CHIME syndrome	ORPHA:3474
Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency	ORPHA:83639
Progressive cerebello-cerebral atrophy	ORPHA:247198
McKusick-Kaufman syndrome	ORPHA:2473
Matthew-Wood syndrome	ORPHA:2470
Marshall-Smith syndrome	ORPHA:561
Malan overgrowth syndrome	ORPHA:420179
Marinesco-Sjögren syndrome	ORPHA:559
Ependymoma	ORPHA:251636
Congenital hydronephrosis	ORPHA:2190
Congenital reticular ichthyosiform erythroderma	ORPHA:281190
Ichthyosis hystrix of Curth-Macklin	ORPHA:79503
Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	ORPHA:2196
