dise_id	dise_name	freq	hpo_id	hpo_name	mesh_id
452	X-linked lissencephaly with abnormal genitalia	Very frequent (99-80%)	HP:0001250	Seizures	D012640
452	X-linked lissencephaly with abnormal genitalia	Frequent (79-30%)	HP:0001252	Muscular hypotonia	D009123
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0001257	Spasticity	D009128
452	X-linked lissencephaly with abnormal genitalia	Very frequent (99-80%)	HP:0001263	Global developmental delay	
452	X-linked lissencephaly with abnormal genitalia	Very frequent (99-80%)	HP:0001274	Agenesis of corpus callosum	D061085
452	X-linked lissencephaly with abnormal genitalia	Very frequent (99-80%)	HP:0001302	Pachygyria	D054082
452	X-linked lissencephaly with abnormal genitalia	Frequent (79-30%)	HP:0001522	Death in infancy	
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0001629	Ventricular septal defect	D006345
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0001643	Patent ductus arteriosus	D004374
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0001738	Exocrine pancreatic insufficiency	D010188
452	X-linked lissencephaly with abnormal genitalia	Frequent (79-30%)	HP:0002024	Malabsorption	
452	X-linked lissencephaly with abnormal genitalia	Frequent (79-30%)	HP:0002119	Ventriculomegaly	
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D006627
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D008531
452	X-linked lissencephaly with abnormal genitalia	Very frequent (99-80%)	HP:0008736	Hypoplasia of penis	
452	X-linked lissencephaly with abnormal genitalia	Occasional (29-5%)	HP:0011220	Prominent forehead	
454	Acquired ichthyosis	Very frequent (99-80%)	HP:0000989	Pruritus	D011537
454	Acquired ichthyosis	Frequent (79-30%)	HP:0010783	Erythema	D005483
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0000364	Hearing abnormality	
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0000457	Depressed nasal ridge	
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0000518	Cataract	D002386
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0000656	Ectropion	D004483
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0000962	Hyperkeratosis	
457	Harlequin ichthyosis	Frequent (79-30%)	HP:0001019	Erythroderma	D003873
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0001161	Hand polydactyly	
457	Harlequin ichthyosis	Frequent (79-30%)	HP:0001376	Limitation of joint mobility	
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0001645	Sudden cardiac death	D016757
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0001829	Foot polydactyly	
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0001944	Dehydration	D003681
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0002047	Malignant hyperthermia	D008305
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0002093	Respiratory insufficiency	D012131
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0002205	Recurrent respiratory infections	
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0007431	Congenital ichthyosiform erythroderma	D016113
457	Harlequin ichthyosis	Very frequent (99-80%)	HP:0008064	Ichthyosis	D007057
457	Harlequin ichthyosis	Frequent (79-30%)	HP:0012472	Eclabion	
457	Harlequin ichthyosis	Occasional (29-5%)	HP:0100716	Self-injurious behavior	D016728
461	Recessive X-linked ichthyosis	Occasional (29-5%)	HP:0000028	Cryptorchidism	D003456
461	Recessive X-linked ichthyosis	Occasional (29-5%)	HP:0000717	Autism	D001321
461	Recessive X-linked ichthyosis	Very frequent (99-80%)	HP:0000958	Dry skin	
461	Recessive X-linked ichthyosis	Very frequent (99-80%)	HP:0000962	Hyperkeratosis	
461	Recessive X-linked ichthyosis	Very frequent (99-80%)	HP:0000966	Hypohidrosis	D007007
461	Recessive X-linked ichthyosis	Occasional (29-5%)	HP:0002167	Neurological speech impairment	D013064
461	Recessive X-linked ichthyosis	Frequent (79-30%)	HP:0007018	Attention deficit hyperactivity disorder	D001289
461	Recessive X-linked ichthyosis	Frequent (79-30%)	HP:0007759	Opacification of the corneal stroma	
461	Recessive X-linked ichthyosis	Very frequent (99-80%)	HP:0008064	Ichthyosis	D007057
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000202	Oral cleft	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000364	Hearing abnormality	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000486	Strabismus	D013285
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000491	Keratitis	D007634
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000505	Visual impairment	D014786
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000505	Visual impairment	D015354
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000518	Cataract	D002386
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000532	Chorioretinal abnormality	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000541	Retinal detachment	D012163
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000554	Uveitis	D014605
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000568	Microphthalmia	D008850
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000573	Retinal hemorrhage	D012166
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000592	Blue sclerae	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0000668	Hypodontia	D000848
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0000682	Abnormality of dental enamel	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000684	Delayed eruption of teeth	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000962	Hyperkeratosis	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000975	Hyperhidrosis	D006945
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0000975	Hyperhidrosis	D013546
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0000988	Skin rash	D005076
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001000	Abnormality of skin pigmentation	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001053	Hypopigmented skin patches	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001231	Abnormality of the fingernails	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001249	Intellectual disability	D008607
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001250	Seizures	D004827
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001250	Seizures	D012640
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001252	Muscular hypotonia	D009123
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001257	Spasticity	D009128
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001263	Global developmental delay	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0001288	Gait disturbance	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001537	Umbilical hernia	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001595	Abnormality of the hair	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0001596	Alopecia	D000505
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001597	Abnormality of the nail	D009260
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001597	Abnormality of the nail	D009264
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001635	Congestive heart failure	D006333
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0001804	Hypoplastic fingernail	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001810	Dystrophic toenail	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0001821	Broad nail	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0001880	Eosinophilia	D004802
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0002092	Pulmonary arterial hypertension	D006976
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0002092	Pulmonary arterial hypertension	D065627
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0002120	Cerebral cortical atrophy	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0002383	Encephalitis	D004660
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0002558	Supernumerary nipple	C562557
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0002637	Cerebral ischemia	D002545
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0002650	Scoliosis	D013121
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0002797	Osteolysis	D010014
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0003298	Spina bifida occulta	D016136
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0004050	Absent hand	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0004097	Deviation of finger	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0004322	Short stature	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0004374	Hemiplegia/hemiparesis	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0005815	Supernumerary ribs	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0005922	Abnormal hand morphology	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0006101	Finger syndactyly	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0006482	Abnormality of dental morphology	D014071
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0007018	Attention deficit hyperactivity disorder	D001289
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0007400	Irregular hyperpigmentation	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0007850	Retinal vascular proliferation	D015861
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0007957	Corneal opacity	D003318
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0008066	Abnormal blistering of the skin	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0008388	Abnormality of the toenails	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0008402	Ridged fingernail	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0010783	Erythema	D004890
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0010783	Erythema	D005483
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0010978	Abnormality of immune system physiology	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0100490	Camptodactyly of finger	
464	Incontinentia pigmenti	Occasional (29-5%)	HP:0100543	Cognitive impairment	D060825
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0100555	Asymmetric growth	
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0100585	Telangiectasia of the skin	
464	Incontinentia pigmenti	Frequent (79-30%)	HP:0200042	Skin ulcer	D012883
464	Incontinentia pigmenti	Very frequent (99-80%)	HP:0200043	Verrucae	D014860
474	Jeune syndrome	Occasional (29-5%)	HP:0000083	Renal insufficiency	D051437
474	Jeune syndrome	Occasional (29-5%)	HP:0000090	Nephronophthisis	
474	Jeune syndrome	Occasional (29-5%)	HP:0000112	Nephropathy	D007674
474	Jeune syndrome	Frequent (79-30%)	HP:0000766	Abnormality of the sternum	
474	Jeune syndrome	Very frequent (99-80%)	HP:0000772	Abnormality of the ribs	
474	Jeune syndrome	Very frequent (99-80%)	HP:0000774	Narrow chest	
474	Jeune syndrome	Frequent (79-30%)	HP:0000889	Abnormality of the clavicle	
474	Jeune syndrome	Frequent (79-30%)	HP:0000944	Abnormality of the metaphysis	
474	Jeune syndrome	Frequent (79-30%)	HP:0001156	Brachydactyly	D059327
474	Jeune syndrome	Occasional (29-5%)	HP:0001162	Postaxial hand polydactyly	
474	Jeune syndrome	Occasional (29-5%)	HP:0001392	Abnormality of the liver	D008107
474	Jeune syndrome	Occasional (29-5%)	HP:0001770	Toe syndactyly	
474	Jeune syndrome	Frequent (79-30%)	HP:0001773	Short foot	
474	Jeune syndrome	Occasional (29-5%)	HP:0001830	Postaxial foot polydactyly	
474	Jeune syndrome	Frequent (79-30%)	HP:0002093	Respiratory insufficiency	D012131
474	Jeune syndrome	Very frequent (99-80%)	HP:0002644	Abnormality of pelvic girdle bone morphology	
474	Jeune syndrome	Very frequent (99-80%)	HP:0002652	Skeletal dysplasia	D010009
474	Jeune syndrome	Very frequent (99-80%)	HP:0002983	Micromelia	
474	Jeune syndrome	Occasional (29-5%)	HP:0004322	Short stature	
474	Jeune syndrome	Occasional (29-5%)	HP:0006703	Aplasia/Hypoplasia of the lungs	
474	Jeune syndrome	Occasional (29-5%)	HP:0007703	Abnormality of retinal pigmentation	
474	Jeune syndrome	Occasional (29-5%)	HP:0008872	Feeding difficulties in infancy	
474	Jeune syndrome	Very frequent (99-80%)	HP:0010306	Short thorax	
474	Jeune syndrome	Frequent (79-30%)	HP:0010579	Cone-shaped epiphysis	
475	Joubert syndrome	Occasional (29-5%)	HP:0000202	Oral cleft	
475	Joubert syndrome	Occasional (29-5%)	HP:0000238	Hydrocephalus	D006849
475	Joubert syndrome	Frequent (79-30%)	HP:0000276	Long face	
475	Joubert syndrome	Occasional (29-5%)	HP:0000369	Low-set ears	
475	Joubert syndrome	Occasional (29-5%)	HP:0000426	Prominent nasal bridge	
475	Joubert syndrome	Occasional (29-5%)	HP:0000463	Anteverted nares	
475	Joubert syndrome	Occasional (29-5%)	HP:0000486	Strabismus	D013285
475	Joubert syndrome	Occasional (29-5%)	HP:0000508	Ptosis	D001763
475	Joubert syndrome	Occasional (29-5%)	HP:0000612	Iris coloboma	
475	Joubert syndrome	Frequent (79-30%)	HP:0000639	Nystagmus	D009759
475	Joubert syndrome	Very frequent (99-80%)	HP:0000657	Oculomotor apraxia	C537423
475	Joubert syndrome	Occasional (29-5%)	HP:0000864	Abnormality of the hypothalamus-pituitary axis	
475	Joubert syndrome	Occasional (29-5%)	HP:0001161	Hand polydactyly	
475	Joubert syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
475	Joubert syndrome	Occasional (29-5%)	HP:0001250	Seizures	D004827
475	Joubert syndrome	Occasional (29-5%)	HP:0001250	Seizures	D012640
475	Joubert syndrome	Very frequent (99-80%)	HP:0001251	Ataxia	D002524
475	Joubert syndrome	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
475	Joubert syndrome	Very frequent (99-80%)	HP:0001263	Global developmental delay	
475	Joubert syndrome	Frequent (79-30%)	HP:0001288	Gait disturbance	
475	Joubert syndrome	Very frequent (99-80%)	HP:0001320	Cerebellar vermis hypoplasia	
475	Joubert syndrome	Occasional (29-5%)	HP:0001337	Tremor	D014202
475	Joubert syndrome	Occasional (29-5%)	HP:0001696	Situs inversus totalis	D012857
475	Joubert syndrome	Occasional (29-5%)	HP:0001696	Situs inversus totalis	D059446
475	Joubert syndrome	Occasional (29-5%)	HP:0001829	Foot polydactyly	
475	Joubert syndrome	Occasional (29-5%)	HP:0002084	Encephalocele	D004677
475	Joubert syndrome	Very frequent (99-80%)	HP:0002104	Apnea	D001049
475	Joubert syndrome	Occasional (29-5%)	HP:0002126	Polymicrogyria	D065706
475	Joubert syndrome	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D006627
475	Joubert syndrome	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D008531
475	Joubert syndrome	Occasional (29-5%)	HP:0002269	Abnormality of neuronal migration	D054081
475	Joubert syndrome	Occasional (29-5%)	HP:0002553	Highly arched eyebrow	
475	Joubert syndrome	Occasional (29-5%)	HP:0002650	Scoliosis	D013121
475	Joubert syndrome	Very frequent (99-80%)	HP:0002793	Abnormal pattern of respiration	
475	Joubert syndrome	Very frequent (99-80%)	HP:0002876	Episodic tachypnea	
475	Joubert syndrome	Occasional (29-5%)	HP:0003312	Abnormal form of the vertebral bodies	
475	Joubert syndrome	Frequent (79-30%)	HP:0004422	Biparietal narrowing	
475	Joubert syndrome	Occasional (29-5%)	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	
475	Joubert syndrome	Frequent (79-30%)	HP:0008872	Feeding difficulties in infancy	
475	Joubert syndrome	Occasional (29-5%)	HP:0030680	Abnormality of cardiovascular system morphology	
477	KID syndrome	Occasional (29-5%)	HP:0000028	Cryptorchidism	D003456
477	KID syndrome	Frequent (79-30%)	HP:0000157	Abnormality of the tongue	
477	KID syndrome	Occasional (29-5%)	HP:0000164	Abnormality of the dentition	D014071
477	KID syndrome	Frequent (79-30%)	HP:0000221	Furrowed tongue	D014063
477	KID syndrome	Occasional (29-5%)	HP:0000365	Hearing impairment	D003638
477	KID syndrome	Occasional (29-5%)	HP:0000365	Hearing impairment	D034381
477	KID syndrome	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
477	KID syndrome	Very frequent (99-80%)	HP:0000491	Keratitis	D007634
477	KID syndrome	Very frequent (99-80%)	HP:0000499	Abnormality of the eyelashes	
477	KID syndrome	Very frequent (99-80%)	HP:0000505	Visual impairment	D014786
477	KID syndrome	Very frequent (99-80%)	HP:0000505	Visual impairment	D015354
477	KID syndrome	Occasional (29-5%)	HP:0000529	Progressive visual loss	
477	KID syndrome	Very frequent (99-80%)	HP:0000613	Photophobia	D020795
477	KID syndrome	Occasional (29-5%)	HP:0000670	Carious teeth	D003731
477	KID syndrome	Occasional (29-5%)	HP:0000684	Delayed eruption of teeth	
477	KID syndrome	Frequent (79-30%)	HP:0000966	Hypohidrosis	D007007
477	KID syndrome	Frequent (79-30%)	HP:0000982	Palmoplantar keratoderma	D007645
477	KID syndrome	Occasional (29-5%)	HP:0001025	Urticaria	D014581
477	KID syndrome	Occasional (29-5%)	HP:0001072	Thickened skin	
477	KID syndrome	Occasional (29-5%)	HP:0001249	Intellectual disability	D008607
477	KID syndrome	Occasional (29-5%)	HP:0001315	Reduced tendon reflexes	
477	KID syndrome	Occasional (29-5%)	HP:0001321	Cerebellar hypoplasia	C562568
477	KID syndrome	Occasional (29-5%)	HP:0001369	Arthritis	D001168
477	KID syndrome	Frequent (79-30%)	HP:0001596	Alopecia	D000505
477	KID syndrome	Frequent (79-30%)	HP:0001800	Hypoplastic toenails	
477	KID syndrome	Frequent (79-30%)	HP:0001804	Hypoplastic fingernail	
477	KID syndrome	Frequent (79-30%)	HP:0001810	Dystrophic toenail	
477	KID syndrome	Frequent (79-30%)	HP:0002213	Fine hair	
477	KID syndrome	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D006627
477	KID syndrome	Occasional (29-5%)	HP:0002251	Aganglionic megacolon	D008531
477	KID syndrome	Occasional (29-5%)	HP:0002664	Neoplasm	D009369
477	KID syndrome	Very frequent (99-80%)	HP:0002745	Oral leukoplakia	D007971
477	KID syndrome	Very frequent (99-80%)	HP:0002745	Oral leukoplakia	D007972
477	KID syndrome	Occasional (29-5%)	HP:0002750	Delayed skeletal maturation	
477	KID syndrome	Very frequent (99-80%)	HP:0002797	Osteolysis	D010014
477	KID syndrome	Occasional (29-5%)	HP:0004322	Short stature	
477	KID syndrome	Occasional (29-5%)	HP:0004374	Hemiplegia/hemiparesis	
477	KID syndrome	Very frequent (99-80%)	HP:0005406	Recurrent bacterial skin infections	
477	KID syndrome	Very frequent (99-80%)	HP:0005595	Generalized hyperkeratosis	
477	KID syndrome	Occasional (29-5%)	HP:0006739	Squamous cell carcinoma of the skin	
477	KID syndrome	Very frequent (99-80%)	HP:0008064	Ichthyosis	D007057
477	KID syndrome	Very frequent (99-80%)	HP:0008070	Sparse hair	
477	KID syndrome	Frequent (79-30%)	HP:0008391	Dystrophic fingernails	
477	KID syndrome	Very frequent (99-80%)	HP:0010783	Erythema	D004890
477	KID syndrome	Very frequent (99-80%)	HP:0010783	Erythema	D005483
477	KID syndrome	Occasional (29-5%)	HP:0011344	Severe global developmental delay	
477	KID syndrome	Very frequent (99-80%)	HP:0011496	Corneal neovascularization	D016510
477	KID syndrome	Very frequent (99-80%)	HP:0012733	Macule	
